23372.04 	17632.53 	30440.67 	24352.53 	30440.67 	30440.67 	26497.11 
408.33 	212.33 	408.33 	186.43 	390.44 	1022.58 	408.33 
7088.44 	342.86 	1173.05 	6409.67 	207.67 	411.83 	616.00 
1113.00 	667.80 	1537.76 	890.40 	1113.00 	1113.00 	1203.20 
321.25 	65.33 	13921.78 	65.33 	81.67 	81.67 	6795.95 
17409.33 	751.80 	1414.00 	1131.20 	1414.00 	1414.00 	7525.35 
87040.33 	49000.76 	29278.39 	33365.62 	87040.33 	57704.79 	115648.17 
1743.00 	1225.93 	1972.83 	1394.40 	1743.00 	1743.00 	7890.75 
347.20 	313.60 	1036.23 	313.60 	392.00 	672.00 	392.00 
301.00 	240.80 	301.00 	240.80 	301.00 	301.00 	465.50 
765.33 	612.27 	765.33 	612.27 	765.33 	765.33 	2125.67 
13860.26 	15444.16 	8873.96 	7466.08 	16083.67 	8350.71 	9564.14 
1584.33 	1267.47 	9496.20 	823.43 	1584.33 	1584.33 	1584.33 
2250.27 	628.13 	252.00 	232.63 	252.00 	252.00 	5618.35 
159.97 	168.00 	482.65 	533.28 	210.00 	119.27 	164.63 
74547.67 	65396.80 	84230.53 	47111.40 	44020.67 	81298.78 	81298.78 
17363.72 	1198.40 	51447.04 	5702.82 	1498.00 	1498.00 	9032.89 
7416.00 	48.80 	61.00 	48.80 	61.00 	61.00 	61.00 
29331.98 	8775.67 	16142.00 	25236.63 	16142.00 	16142.00 	21446.60 
23328.67 	18662.93 	23328.67 	18662.93 	23328.67 	23328.67 	71648.27 
433740.92 	2544.27 	2095.57 	0.00 	3180.33 	2171.75 	3180.33 
149.33 	119.47 	149.33 	119.47 	149.33 	149.33 	149.33 
35389.23 	0.00 	20331.43 	66360.00 	49813.80 	48243.13 	23068.77 
62277.75 	95522.62 	0.00 	87153.11 	73442.83 	116074.00 	65133.67 
842.33 	673.87 	842.33 	552.77 	842.33 	755.61 	842.33 
24679.20 	12209.04 	20143.08 	36920.80 	46151.00 	46151.00 	46151.00 
11365.44 	6872.93 	11365.44 	6564.04 	13870.44 	15134.00 	10138.75 
14558.50 	11801.59 	41391.00 	16782.68 	41391.00 	41391.00 	41391.00 
38530.18 	72029.07 	90036.33 	72029.07 	66320.91 	45011.65 	42605.48 
506.33 	4464.60 	352.51 	405.07 	759.50 	506.33 	506.33 
144256.00 	71221.27 	144256.00 	115404.80 	144256.00 	144256.00 	144256.00 
1158.50 	926.80 	1158.50 	926.80 	1650.98 	1158.50 	24757.64 
1591.92 	272.53 	15507.96 	272.53 	340.67 	547.17 	547.17 
12041.56 	22358.93 	27948.67 	22358.93 	18557.00 	23252.83 	27948.67 
1124.67 	899.73 	1124.67 	8062.22 	1124.67 	1124.67 	1124.67 
28.00 	22.40 	28.00 	22.40 	28.00 	28.00 	28.00 
33.25 	26.60 	87.63 	0.00 	33.25 	33.25 	33.25 
30431.71 	16935.89 	67284.00 	53827.20 	67284.00 	67284.00 	26023.26 
13678.57 	20022.18 	57958.98 	2861.45 	10923.21 	14651.00 	14651.00 
