克拉克·斯宾塞,36278.67 
Sriram Das,3675.00 
罗伯特·格林赫特,9999.50 
张杨,1816.50 
泰迪罗宾,665.00 
巴兹尔·伊万尼克,26497.11 
栗石毅,408.33 
程中豪,616.00 
尚亚丽,1203.20 
伍健雄,6795.95 
丘雁,7525.35 
查尔斯·罗文,115648.17 
方逸华,7890.75 
王倩,392.00 
竹卿,465.50 
周亚平,2125.67 
李锦文,9564.14 
罗伊 · 李,1584.33 
王芳,5618.35 
翁秀兰,164.63 
乔恩·费儒,81298.78 
关锦鹏,9032.89 
Jan Marnell,61.00 
乔·罗斯,21446.60 
刘同,71648.27 
曾志伟,3180.33 
童鑫,149.33 
江志强,23068.77 
凯文·费奇,65133.67 
高育新,842.33 
凯瑟琳·温德,46151.00 
露西·费舍尔,10138.75 
蒂姆·波顿,41391.00 
西蒙·金伯格,42605.48 
李远,506.33 
亚历克斯·加特纳,144256.00 
杜杨,24757.64 
谢骏,547.17 
林赛·柯林斯,27948.67 
陈荟槿,1124.67 
杨学涛,28.00 
董文英,33.25 
艾里克斯·库兹曼,26023.26 
杜琪峰,14651.00 
